difficulty_result,seq_length_train,batch_train,num_layers_train,onset_weight_train,maxpool_timescale_train,precision_micro,recall_micro,f1_micro,precision_chart,recall_chart,f1_chart,difficulty_mode
hard,20480,32,2,64,2944,0.8723926380368100,0.7809254013220020,0.7833500501504510,0.8772231049574890,0.7810579713031310,0.7831235358627940,intermediate
expert,20480,32,2,64,2944,0.8628019323671500,0.8214285714285710,0.7833827893175070,0.8707293324458650,0.8193223785372050,0.7830588868671220,advanced
expertplus,20480,32,2,64,2944,0.8528428093645490,0.801980198019802,0.801980198019802,0.8724086617405580,0.8050900062073250,0.8045138888888890,expert
all_diff,20480,32,2,64,2944,0.8715728715728720,0.8186440677966100,0.8013428696540650,0.8847628453521700,0.8261235844827460,0.8102703283189250,all_diff
easy,20480,32,2,64,640,0.912685337726524,0.8652482269503550,0.8625454545454550,0.91684102849878,0.8660600975061170,0.8611616808316940,beginner
hard,20480,32,2,64,640,0.8787158145065400,0.7847025495750710,0.787580088713652,0.8864622049402370,0.7861504358476820,0.7891925213782920,intermediate
expert,20480,32,2,64,640,0.8504587155963300,0.8046647230320700,0.779136690647482,0.8556821242655700,0.8064790641183870,0.7795167073683220,advanced
expertplus,20480,32,2,64,640,0.8640776699029130,0.7648514851485150,0.7963917525773200,0.8748794599807140,0.7638237119801370,0.7999782229965160,expert
all_diff,20480,32,2,64,640,0.868346344925479,0.8011299435028250,0.7941902687000730,0.8831999634383280,0.8102102697011110,0.8053797932112010,all_diff
easy,20480,32,2,64,128,0.916256157635468,0.875177304964539,0.8563006632277080,0.920132647840671,0.8764537820704390,0.8546519808581200,beginner
hard,20480,32,2,64,128,0.881559220389805,0.7950897072710100,0.7823860727086530,0.8810694107841200,0.797022402666728,0.781225349346207,intermediate
expert,20480,32,2,64,128,0.8688046647230320,0.8221574344023320,0.7772657450076810,0.8737040316286350,0.8214631259034040,0.777184894235607,advanced
expertplus,20480,32,2,64,128,0.8623188405797100,0.806930693069307,0.7818627450980390,0.8874653526332000,0.8089633767846060,0.7822156745057380,expert
all_diff,20480,32,2,64,128,0.8749090909090910,0.8220338983050850,0.7916729521798160,0.8836082751423000,0.8299971139251620,0.7992640708821300,all_diff
easy,20480,32,2,64,576,0.8952959028831560,0.8794326241134750,0.8651026392961880,0.8990954153243430,0.8798929239396470,0.8633568673581820,beginner
hard,20480,32,2,64,576,0.8831942789034570,0.7847025495750710,0.7933467741935480,0.8891279902451030,0.7839783344456060,0.7927838512217340,intermediate
expert,20480,32,2,64,576,0.8413120567375890,0.8250728862973760,0.783427495291902,0.8506508056175840,0.8246937021553280,0.7820066666378260,advanced
expertplus,20480,32,2,64,576,0.8436578171091450,0.7821782178217820,0.7793548387096770,0.8611675470675880,0.7821725636250780,0.7805035025676460,expert
all_diff,20480,32,2,64,576,0.859708573364961,0.8129943502824860,0.7981011719329480,0.8731736480848100,0.8197619649714150,0.8065565032191840,all_diff
easy,20480,32,2,64,1408,0.8834080717488790,0.875177304964539,0.8647866955892990,0.8862780318852020,0.876450069929476,0.8638668122206380,beginner
hard,20480,32,2,64,1408,0.9201030927835050,0.7714825306893300,0.7843734145104010,0.9217005343430260,0.773048468875607,0.7865686953184310,intermediate
expert,20480,32,2,64,1408,0.8818272095332670,0.8024781341107870,0.7851796407185630,0.8860215028580260,0.8006893666288570,0.7865774264053290,advanced
expertplus,20480,32,2,64,1408,0.8629629629629630,0.7722772277227720,0.7819548872180450,0.8800169245647970,0.776139044072005,0.7845733875063480,expert
all_diff,20480,32,2,64,1408,0.8907686649503490,0.7991525423728810,0.7991736756677000,0.8967718964548600,0.8077715739012850,0.809522998840277,all_diff
easy,20480,32,2,64,128,0.8870229007633590,0.873758865248227,0.8577648766328010,0.8882876794918980,0.8745104725337030,0.8557713834674060,beginner
hard,20480,32,2,64,128,0.8467532467532470,0.7809254013220020,0.7845084409136050,0.8533604702185510,0.7815898204664940,0.784056623993105,intermediate
expert,20480,32,2,64,128,0.8314703353396390,0.8163265306122450,0.7830570902394110,0.8382507113543690,0.8159901397712730,0.7854429789306590,advanced
expertplus,20480,32,2,64,128,0.8514492753623190,0.7995049504950500,0.7949044585987260,0.8736681449058340,0.8040099317194290,0.7973035367993350,expert
all_diff,20480,32,2,64,128,0.843421052631579,0.8124293785310730,0.7963641694766160,0.8566784055363630,0.8191298370262750,0.8050709161782830,all_diff
easy,20480,32,2,64,4160,0.9021739130434780,0.8652482269503550,0.8613787991104520,0.9049565498577990,0.8665242540840320,0.8589810258990370,beginner
hard,20480,32,2,64,4160,0.8672248803827750,0.7762039660056660,0.789311408016444,0.8750253435199880,0.7771107765376550,0.787625250555909,intermediate
expert,20480,32,2,64,4160,0.8468634686346860,0.8163265306122450,0.7779915352058480,0.8561985706374230,0.8145483869893070,0.7761738886474140,advanced
expertplus,20480,32,2,64,4160,0.8579710144927540,0.7945544554455450,0.7903871829105470,0.8748932991890740,0.796139044072005,0.7923402193542700,expert
all_diff,20480,32,2,64,4160,0.8572916666666670,0.8062146892655370,0.7971818318093240,0.8718921252534000,0.8113013235633310,0.804753985816686,all_diff
easy,20480,32,2,64,320,0.895800933125972,0.8581560283687940,0.864394488759971,0.8998841063555840,0.8600126813174230,0.862826224834483,beginner
hard,20480,32,2,64,320,0.8828606658446360,0.7724268177525970,0.7823470411233700,0.8896119870695900,0.772640754716895,0.7822666552812360,intermediate
expert,20480,32,2,64,320,0.8457987072945520,0.7973760932944610,0.7770840984208590,0.8504244939177600,0.7949276272507120,0.7751272830061,advanced
expertplus,20480,32,2,64,320,0.8506944444444440,0.7821782178217820,0.7869674185463660,0.8697916666666670,0.7816014897579140,0.7896168582375480,expert
all_diff,20480,32,2,64,320,0.8674052894924950,0.7892655367231640,0.7934672640554990,0.8793371627113340,0.7966457001793900,0.8034620445780940,all_diff
easy,20480,32,2,64,2624,0.929392446633826,0.8723404255319150,0.868995633187773,0.9319505678209430,0.8732669183291130,0.8669908434918280,beginner
hard,20480,32,2,64,2624,0.8837485172004750,0.7648725212464590,0.7833859095688750,0.8911576453682520,0.7646595539126560,0.7827078868152520,intermediate
expert,20480,32,2,64,2624,0.8280851063829790,0.8134110787172010,0.7786728039892600,0.8389921620045380,0.8115350802822050,0.7753589336095850,advanced
expertplus,20480,32,2,64,2624,0.8424242424242420,0.8094059405940600,0.7995110024449880,0.856360340479193,0.8106145251396650,0.8013464337700150,expert
all_diff,20480,32,2,64,2624,0.8664186675684820,0.806497175141243,0.7952416356877320,0.8854288885279910,0.8129272833912440,0.8034744703362230,all_diff
easy,20480,32,2,64,1408,0.8996865203761760,0.8765957446808510,0.8673469387755100,0.9016203818594050,0.8777646310931880,0.8653916307925830,beginner
hard,20480,32,2,64,1408,0.8592896174863390,0.7743153918791310,0.7867867867867870,0.8635167367337570,0.7758159912734630,0.7857683170716260,intermediate
expert,20480,32,2,64,1408,0.8505869797225190,0.8163265306122450,0.7814166031987810,0.8512094961894280,0.8142363167610630,0.7812816822454960,advanced
expertplus,20480,32,2,64,1408,0.8429003021148040,0.7648514851485150,0.7842639593908630,0.8623258203300580,0.7649037864680320,0.7859337635535760,expert
all_diff,20480,32,2,64,1408,0.8583569405099150,0.8073446327683620,0.798098350913683,0.8653376787362890,0.8164059767769530,0.8069757586595270,all_diff
easy,20480,32,2,64,1280,0.9456521739130440,0.8836879432624110,0.8689355539464160,0.9501963413862400,0.8840020084421950,0.8671485712949550,beginner
hard,20480,32,2,64,1280,0.9497847919655670,0.7828139754485360,0.7816658452439630,0.9510337367639610,0.7823187339292240,0.7808661859610960,intermediate
expert,20480,32,2,64,1280,0.8886532343584310,0.8199708454810500,0.7798369162342480,0.8941636773618420,0.8177897248783170,0.7798982574881050,advanced
expertplus,20480,32,2,64,1280,0.8597785977859780,0.7599009900990100,0.7963683527885860,0.8752869397124560,0.7633147113594040,0.7992075595011170,expert
all_diff,20480,32,2,64,1280,0.9155501421031260,0.8146892655367230,0.7953848400759460,0.9282659823295420,0.8237775377753190,0.8053551598380320,all_diff
easy,20480,32,2,64,2560,0.931372549019608,0.8680851063829790,0.8626865671641790,0.934465984632028,0.8690254260496350,0.8609947990196480,beginner
hard,20480,32,2,64,2560,0.945518453427065,0.7714825306893300,0.7954070981210860,0.9443898491989870,0.7709857024583240,0.7938691156605110,intermediate
expert,20480,32,2,64,2560,0.9172610556348070,0.8068513119533530,0.7663190421011970,0.918236713201324,0.8050191883116460,0.7672733070160000,advanced
expertplus,20480,32,2,64,2560,0.8725490196078430,0.8044554455445550,0.7965686274509800,0.8877467105263160,0.8073122284295470,0.7989892908616570,expert
all_diff,20480,32,2,64,2560,0.9240170031880980,0.8045197740113000,0.7959369314736200,0.9295755903555010,0.8113950428761770,0.8057565405772410,all_diff
easy,20480,32,2,64,192,0.904,0.90354609929078,0.8549295774647890,0.9071264482157180,0.9042221182596300,0.8539127285710850,beginner
hard,20480,32,2,64,192,0.8674556213017750,0.8092540132200190,0.7752409944190770,0.8757359708327980,0.8087391583723400,0.77542344555113,intermediate
expert,20480,32,2,64,192,0.8091844813935080,0.8134110787172010,0.7786421499292790,0.8167036223283860,0.810433589588286,0.7787717982703330,advanced
expertplus,20480,32,2,64,192,0.8390804597701150,0.7896039603960400,0.8035264483627200,0.8538150369647090,0.7922656734947240,0.8064840153246840,expert
all_diff,20480,32,2,64,192,0.839607201309329,0.8192090395480230,0.7910552061495460,0.8585110549694030,0.8329432668918440,0.7994167914513240,all_diff
easy,20480,32,2,64,64,0.9204737732656510,0.873758865248227,0.8603351955307260,0.923836800764392,0.8752192600582920,0.860042939310947,beginner
hard,20480,32,2,64,64,0.8845671267252200,0.7847025495750710,0.7809812847749120,0.8925602583627260,0.785010181511131,0.7812155102133650,intermediate
expert,20480,32,2,64,64,0.8640576725025750,0.8090379008746360,0.7825773938084950,0.8635057645758890,0.8107167241505130,0.7846528677242470,advanced
expertplus,20480,32,2,64,64,0.8519736842105260,0.7698019801980200,0.7905759162303670,0.8771864991377190,0.7716325263811300,0.7927646396396400,expert
all_diff,20480,32,2,64,64,0.8716936439005130,0.807909604519774,0.7972953108922540,0.8895818632102590,0.8167228674197050,0.8063011646268450,all_diff
easy,20480,32,2,64,320,0.8955555555555560,0.8652482269503550,0.8546637744034710,0.8969302407519060,0.8652978295913490,0.8521241669514110,beginner
hard,20480,32,2,64,320,0.892802450229709,0.7799811142587350,0.7836490528414760,0.8896594092662400,0.7817136424203630,0.7853008628859280,intermediate
expert,20480,32,2,64,320,0.8656884875846500,0.8338192419825070,0.7808458580915760,0.8651274053602570,0.8331439094799250,0.7835225110345580,advanced
expertplus,20480,32,2,64,320,0.8552631578947370,0.8143564356435640,0.8024691358024690,0.8692307692307690,0.8162011173184360,0.8035810239084920,expert
all_diff,20480,32,2,64,320,0.8771224307417340,0.8183615819209040,0.7965881162353620,0.8822979035417060,0.8228896859878650,0.8046563296259140,all_diff
easy,20480,32,2,64,7424,0.8929663608562690,0.8780141843971630,0.8632040965618140,0.8971645445184750,0.8791569776427970,0.8614033421276920,beginner
hard,20480,32,2,64,7424,0.898989898989899,0.7903682719546740,0.785132382892057,0.9046916505706000,0.7923024490746680,0.7850586299749740,intermediate
expert,20480,32,2,64,7424,0.8733926805143420,0.8243440233236150,0.7757957327736970,0.881040579723399,0.8237588278741540,0.7768892437783910,advanced
expertplus,20480,32,2,64,7424,0.8549848942598190,0.7871287128712870,0.801007556675063,0.8673414408867000,0.7889013035381750,0.804247335744541,expert
all_diff,20480,32,2,64,7424,0.8802482657904350,0.8197740112994350,0.7945736434108530,0.8921515989941830,0.8285382930142570,0.8038209687233230,all_diff
easy,20480,32,2,64,576,0.9061032863849760,0.8666666666666670,0.8617176128093160,0.9093071620532670,0.8682026823041990,0.8609370497713970,beginner
hard,20480,32,2,64,576,0.8813760379596680,0.7762039660056660,0.792357968828557,0.8867439534818100,0.7777143788664730,0.7913445589303880,intermediate
expert,20480,32,2,64,576,0.8500451671183380,0.8141399416909620,0.7888418079096050,0.8559769921491430,0.813350571961276,0.7902072878399590,advanced
expertplus,20480,32,2,64,576,0.8745519713261650,0.7772277227722770,0.7902813299232740,0.8895150273224040,0.77715704531347,0.7934191588037740,expert
all_diff,20480,32,2,64,576,0.8635430916552670,0.8056497175141240,0.7987496278654360,0.8738800464952020,0.8141183230722300,0.8071046536442350,all_diff
easy,20480,32,2,64,384,0.9297945205479450,0.8695035460992910,0.8590308370044050,0.9345659437909820,0.8709970303606960,0.8582771583363290,beginner
hard,20480,32,2,64,384,0.8956521739130440,0.7780925401322000,0.7871569135163130,0.8974455623272470,0.7786966148260210,0.7875397022206490,intermediate
expert,20480,32,2,64,384,0.8437170010559660,0.8075801749271140,0.7790034233548880,0.8443678151494320,0.8082687748542280,0.7779948454125120,advanced
expertplus,20480,32,2,64,384,0.8473053892215570,0.8094059405940600,0.7995110024449880,0.8628709454796410,0.8123277467411550,0.8014289859277530,expert
all_diff,20480,32,2,64,384,0.8726061615320570,0.807909604519774,0.7963963963963960,0.8836615092179520,0.81350324448507,0.8053167307501530,all_diff
easy,20480,32,2,64,512,0.9045307443365700,0.8822695035460990,0.8636363636363640,0.9092473123994640,0.8826981106227850,0.8620903003602560,beginner
hard,20480,32,2,64,512,0.8832923832923830,0.7988668555240790,0.7857857857857860,0.8899790342951480,0.8002586704370370,0.7855847137348620,intermediate
expert,20480,32,2,64,512,0.8520408163265310,0.8330903790087460,0.7791411042944790,0.8533235487283950,0.831683719001024,0.7799466931160820,advanced
expertplus,20480,32,2,64,512,0.8553846153846150,0.7772277227722770,0.7943805874840360,0.8808857906161300,0.7828677839851020,0.7977074803622160,expert
all_diff,20480,32,2,64,512,0.8676774638180570,0.8254237288135590,0.7970971563981040,0.8834935288960670,0.8339094207010440,0.805853015374918,all_diff
easy,20480,32,2,64,4416,0.9092307692307690,0.8865248226950350,0.8723247232472320,0.9127265144487510,0.8869852744149640,0.8708284707901010,beginner
hard,20480,32,2,64,4416,0.8759124087591240,0.7988668555240790,0.7882173692229560,0.8749733739997560,0.8002772130372310,0.7861817380739620,intermediate
expert,20480,32,2,64,4416,0.8563656147986940,0.8411078717201170,0.7803402646502840,0.8555449825087410,0.8395599953473390,0.7796230271355690,advanced
expertplus,20480,32,2,64,4416,0.8379446640316210,0.801980198019802,0.7984595635430040,0.8563664596273290,0.8028057107386720,0.8009114424626550,expert
all_diff,20480,32,2,64,4416,0.868112798264642,0.8271186440677970,0.7998808814770700,0.8766802161402690,0.8336190809363990,0.8093709256611540,all_diff
easy,20480,32,2,64,2368,0.9193037974683540,0.8822695035460990,0.8691099476439790,0.9223728731933720,0.8832003315244270,0.8670585688033510,beginner
hard,20480,32,2,64,2368,0.8666666666666670,0.7941454202077430,0.7817522032141010,0.8725583782964970,0.7946445200017870,0.7782799814574540,intermediate
expert,20480,32,2,64,2368,0.8336079077429980,0.8360058309037900,0.782675947409126,0.8402049761882530,0.8351791796944440,0.7805891497867160,advanced
expertplus,20480,32,2,64,2368,0.851063829787234,0.7970297029702970,0.7906403940886700,0.8703548644338120,0.7995034140285540,0.7945002956830280,expert
all_diff,20480,32,2,64,2368,0.8627257799671590,0.8268361581920900,0.7978739559605160,0.8778772501765260,0.8332428825475630,0.8057723467731500,all_diff
easy,20480,32,2,64,384,0.9185336048879840,0.8794326241134750,0.8613569321533920,0.92163976379897,0.8806621835801560,0.8597188985806640,beginner
hard,20480,32,2,64,384,0.921996879875195,0.7837582625118040,0.7861153649821340,0.92191612681603,0.7850863877693380,0.7857024771635710,intermediate
expert,20480,32,2,64,384,0.8931924882629110,0.7871720116618080,0.7774878866939990,0.8945941102189240,0.7859705850048820,0.7772161628389020,advanced
expertplus,20480,32,2,64,384,0.8554216867469880,0.7747524752475250,0.7904040404040400,0.8758382080182620,0.7777901924270640,0.7926244098753970,expert
all_diff,20480,32,2,64,384,0.90282131661442,0.7983050847457630,0.7942368302566410,0.9104117632617430,0.8093479360761730,0.8028741453449460,all_diff
easy,20480,32,2,64,2560,0.9124579124579120,0.8595744680851060,0.8668138337012510,0.9198129290944490,0.8609826670543760,0.8651747352231630,beginner
hard,20480,32,2,64,2560,0.9447236180904520,0.7714825306893300,0.7809330628803250,0.9411263774989880,0.7720559197507800,0.7802386484159950,intermediate
expert,20480,32,2,64,2560,0.9219653179190750,0.7988338192419830,0.7796863330843910,0.9206217306514210,0.7968565113313760,0.7803587859582830,advanced
expertplus,20480,32,2,64,2560,0.8717948717948720,0.7846534653465350,0.7866004962779160,0.8850429231785160,0.7878212290502790,0.7887017958853370,expert
